header_id,width,height,filename,folder,scene
00023672,800,600,ADE_train_00023672.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/kindergarden_classroom,"['indoor', 'cultural', 'kindergarden_classroom']"
00023673,1024,768,ADE_train_00023673.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/kindergarden_classroom,"['indoor', 'cultural', 'kindergarden_classroom']"
00010761,529,353,ADE_train_00010761.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010762,800,527,ADE_train_00010762.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010763,640,480,ADE_train_00010763.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010764,314,235,ADE_train_00010764.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010765,1280,960,ADE_train_00010765.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010766,1566,1040,ADE_train_00010766.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010767,2048,1536,ADE_train_00010767.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010768,2100,1500,ADE_train_00010768.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lab_classroom,"['indoor', 'cultural', 'lab_classroom']"
00010938,1709,1140,ADE_train_00010938.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010939,256,256,ADE_train_00010939.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010940,256,256,ADE_train_00010940.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010941,1152,864,ADE_train_00010941.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010942,256,256,ADE_train_00010942.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010943,256,256,ADE_train_00010943.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010944,256,256,ADE_train_00010944.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010945,256,256,ADE_train_00010945.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010946,256,256,ADE_train_00010946.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010947,256,256,ADE_train_00010947.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010948,1037,778,ADE_train_00010948.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010949,256,256,ADE_train_00010949.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010950,256,256,ADE_train_00010950.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010951,512,384,ADE_train_00010951.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010952,1024,768,ADE_train_00010952.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00010953,1152,864,ADE_train_00010953.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00021164,1600,1200,ADE_train_00021164.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00021165,600,480,ADE_train_00021165.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00021166,1663,811,ADE_train_00021166.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00023740,1024,768,ADE_train_00023740.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00023741,2200,1463,ADE_train_00023741.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/lecture_room,"['indoor', 'cultural', 'lecture_room']"
00000205,435,326,ADE_frame_00000205.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00010954,300,204,ADE_train_00010954.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00010955,640,423,ADE_train_00010955.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00010956,256,256,ADE_train_00010956.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00010957,300,200,ADE_train_00010957.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00010958,418,280,ADE_train_00010958.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00023742,1024,768,ADE_train_00023742.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00023743,1024,683,ADE_train_00023743.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/legislative_chamber,"['indoor', 'cultural', 'legislative_chamber']"
00000649,1216,912,ADE_train_00000649.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010967,256,256,ADE_train_00010967.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010968,1368,964,ADE_train_00010968.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010969,280,210,ADE_train_00010969.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010970,466,307,ADE_train_00010970.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010971,448,339,ADE_train_00010971.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010972,256,256,ADE_train_00010972.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010973,256,256,ADE_train_00010973.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010974,256,256,ADE_train_00010974.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010975,256,256,ADE_train_00010975.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010976,256,256,ADE_train_00010976.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010977,256,256,ADE_train_00010977.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010978,300,200,ADE_train_00010978.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010979,256,256,ADE_train_00010979.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010980,256,256,ADE_train_00010980.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010981,256,256,ADE_train_00010981.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010982,256,256,ADE_train_00010982.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010983,256,256,ADE_train_00010983.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010984,256,256,ADE_train_00010984.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010985,256,256,ADE_train_00010985.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010986,256,256,ADE_train_00010986.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00010987,270,240,ADE_train_00010987.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00021167,1080,865,ADE_train_00021167.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00021168,1581,1168,ADE_train_00021168.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025110,1024,768,ADE_train_00025110.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025111,818,544,ADE_train_00025111.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025112,864,576,ADE_train_00025112.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025113,1024,683,ADE_train_00025113.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025114,1600,1200,ADE_train_00025114.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025115,732,488,ADE_train_00025115.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025116,1213,821,ADE_train_00025116.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025117,1152,864,ADE_train_00025117.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025118,1600,1200,ADE_train_00025118.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00025119,640,480,ADE_train_00025119.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/library__indoor,"['indoor', 'cultural', 'library indoor']"
00011863,1448,2200,ADE_train_00011863.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/monastery__indoor,"['indoor', 'cultural', 'monastery indoor']"
00011864,800,1200,ADE_train_00011864.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/monastery__indoor,"['indoor', 'cultural', 'monastery indoor']"
00011865,300,225,ADE_train_00011865.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/monastery__indoor,"['indoor', 'cultural', 'monastery indoor']"
00021518,450,600,ADE_train_00021518.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/monastery__indoor,"['indoor', 'cultural', 'monastery indoor']"
00011903,896,592,ADE_train_00011903.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/morgue,"['indoor', 'cultural', 'morgue']"
00011904,280,225,ADE_train_00011904.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/morgue,"['indoor', 'cultural', 'morgue']"
00011905,291,225,ADE_train_00011905.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/morgue,"['indoor', 'cultural', 'morgue']"
00011906,2200,1463,ADE_train_00011906.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/morgue,"['indoor', 'cultural', 'morgue']"
00011907,2200,1463,ADE_train_00011907.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011908,768,1024,ADE_train_00011908.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011909,492,344,ADE_train_00011909.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011910,2200,1650,ADE_train_00011910.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011911,1466,1041,ADE_train_00011911.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011912,1280,960,ADE_train_00011912.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011913,1536,2048,ADE_train_00011913.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011914,1536,2048,ADE_train_00011914.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011915,768,1024,ADE_train_00011915.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00011916,2200,1467,ADE_train_00011916.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/mosque__indoor,"['indoor', 'cultural', 'mosque indoor']"
00012182,350,233,ADE_train_00012182.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012183,256,256,ADE_train_00012183.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012184,256,256,ADE_train_00012184.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012185,256,256,ADE_train_00012185.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012186,200,200,ADE_train_00012186.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012187,256,256,ADE_train_00012187.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012188,256,256,ADE_train_00012188.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012189,510,382,ADE_train_00012189.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012190,256,256,ADE_train_00012190.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012191,256,256,ADE_train_00012191.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012192,256,256,ADE_train_00012192.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012193,300,400,ADE_train_00012193.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012194,256,256,ADE_train_00012194.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012195,256,256,ADE_train_00012195.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012196,256,256,ADE_train_00012196.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012197,640,480,ADE_train_00012197.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012198,256,256,ADE_train_00012198.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00025154,960,720,ADE_train_00025154.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/movie_theater__indoor,"['indoor', 'cultural', 'movie_theater indoor']"
00012213,500,379,ADE_train_00012213.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012214,454,591,ADE_train_00012214.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012215,500,320,ADE_train_00012215.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012216,500,375,ADE_train_00012216.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012217,338,500,ADE_train_00012217.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012218,500,375,ADE_train_00012218.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012219,418,500,ADE_train_00012219.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012220,500,375,ADE_train_00012220.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012221,620,465,ADE_train_00012221.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012222,500,282,ADE_train_00012222.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012223,500,358,ADE_train_00012223.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012224,375,500,ADE_train_00012224.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012225,674,500,ADE_train_00012225.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012226,359,500,ADE_train_00012226.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012227,1024,819,ADE_train_00012227.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012228,500,375,ADE_train_00012228.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012229,440,500,ADE_train_00012229.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012230,421,261,ADE_train_00012230.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012231,600,399,ADE_train_00012231.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012232,500,333,ADE_train_00012232.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012233,500,333,ADE_train_00012233.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012234,500,375,ADE_train_00012234.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012235,600,807,ADE_train_00012235.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012236,500,353,ADE_train_00012236.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012237,457,466,ADE_train_00012237.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012238,460,276,ADE_train_00012238.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012239,444,442,ADE_train_00012239.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012240,500,333,ADE_train_00012240.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012241,500,338,ADE_train_00012241.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012242,500,375,ADE_train_00012242.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012243,500,333,ADE_train_00012243.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012244,500,333,ADE_train_00012244.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012245,500,375,ADE_train_00012245.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012246,500,332,ADE_train_00012246.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012247,401,500,ADE_train_00012247.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012248,434,434,ADE_train_00012248.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012249,450,300,ADE_train_00012249.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012250,349,500,ADE_train_00012250.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012251,500,354,ADE_train_00012251.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012252,500,347,ADE_train_00012252.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012253,451,648,ADE_train_00012253.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00012254,1024,768,ADE_train_00012254.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021739,500,333,ADE_train_00021739.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021740,500,500,ADE_train_00021740.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021741,349,500,ADE_train_00021741.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021742,500,375,ADE_train_00021742.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021743,500,356,ADE_train_00021743.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021744,500,330,ADE_train_00021744.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021745,375,500,ADE_train_00021745.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021746,375,500,ADE_train_00021746.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00021747,1280,960,ADE_train_00021747.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00025155,555,800,ADE_train_00025155.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00025156,2200,1467,ADE_train_00025156.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/museum__indoor,"['indoor', 'cultural', 'museum indoor']"
00000219,634,949,ADE_frame_00000219.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012270,2200,1467,ADE_train_00012270.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012271,1024,768,ADE_train_00012271.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012272,600,400,ADE_train_00012272.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012273,2200,1647,ADE_train_00012273.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012274,892,592,ADE_train_00012274.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012275,256,256,ADE_train_00012275.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012276,600,450,ADE_train_00012276.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012277,492,369,ADE_train_00012277.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012278,700,525,ADE_train_00012278.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012279,800,600,ADE_train_00012279.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012280,1200,803,ADE_train_00012280.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012281,500,375,ADE_train_00012281.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012282,256,256,ADE_train_00012282.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012283,500,375,ADE_train_00012283.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012284,550,413,ADE_train_00012284.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012285,506,295,ADE_train_00012285.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012286,256,256,ADE_train_00012286.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012287,400,300,ADE_train_00012287.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
00012288,256,256,ADE_train_00012288.jpg,ADE20K_2021_17_01/images/ADE/training/cultural/music_studio,"['indoor', 'cultural', 'music_studio']"
